damesano;coenti;coramo;premio_ganho;sinistro_ocorrido;desp_com;data_competencia
202112;6301;9770,0;26157825,27;8678751,75;9965620,15;2021-12-01
202112;6301;9820,0;8384032,87;455283,21;3697967,41;2021-12-01
202112;6301;9840,0;210763,42;54751,43;70523,03;2021-12-01
202112;6301;9930,0;19989719,37;4581816,03;6372906,03;2021-12-01
202112;6301;10610,0;1142489,4;698084,15;148523,64;2021-12-01
202112;6301;10650,0;638162,11;-116518,19;82961,07;2021-12-01
202112;6301;11980,0;666528,52;250811,91;199964,62;2021-12-01
202112;6301;13810,0;84521,45;12245,01;10012,57;2021-12-01
202211;6751;9820,0;3153643,99;539373,53;2699869,42;2022-11-01
202204;6467;1120,0;424806,78;245141,45;138216,77;2022-04-01
202204;6467;1140,0;1990672,13;562701,94;998281,53;2022-04-01
202204;6467;1160,0;267683,23;274825,56;58721,85;2022-04-01
202204;6467;1180,0;3287299,02;1528611,08;741043,29;2022-04-01
202204;6467;1410,0;355412,93;56751,6;86264,4;2022-04-01
202204;6467;1710,0;130,49;0,0;1,32;2022-04-01
202112;6467;1120,0;303718,36;120718,67;116469,59;2021-12-01
202112;6467;1140,0;1768545,85;689138,2;873258,36;2021-12-01
202112;6467;1160,0;270752,81;349367,79;62988,71;2021-12-01
202112;6467;1180,0;2181281,57;1389089,42;665182,91;2021-12-01
202112;6467;1410,0;188708,19;23713,1;69023,62;2021-12-01
202112;6467;1710,0;129,67;0,0;1,33;2021-12-01
202112;6467;3510,0;186152,22;102432,0;49065,93;2021-12-01
202112;6467;5200,0;687653,94;18596,61;131968,21;2021-12-01
202112;6467;5310,0;22961583,68;21947281,73;4131869,6;2021-12-01
202112;6467;5420,0;5945935,29;4783934,99;1100245,55;2021-12-01
202112;6467;5530,0;6076977,35;7040644,29;1297127,88;2021-12-01
202202;6467;11620,0;83,47;0,0;0,84;2022-02-01
202202;6467;16020,0;171695,23;460,16;94307,24;2022-02-01
202201;6513;1140,0;4201635,85;496883,48;843452,2;2022-01-01
202201;6513;1160,0;1602146,26;928075,91;394234,07;2022-01-01
202201;6513;1180,0;12073752,53;1960600,9;2397666,3;2022-01-01
202201;6513;1410,0;613527,83;618265,21;109402,52;2022-01-01
202201;6513;1670,0;2194724,85;120999,16;107949,27;2022-01-01
202201;6513;1710,0;5004703,9;1349298,06;1364199,92;2022-01-01
202201;6513;1730,0;5506459,72;400,6;253796,48;2022-01-01
202201;6513;1960,0;26970413,7;7423132,48;3451986,51;2022-01-01
202201;6513;2340,0;0,0;36104,15;0,0;2022-01-01
202201;6513;3100,0;24153707,03;2731072,93;2031400,57;2022-01-01
202201;6513;3130,0;4645552,82;1191479,88;422522,86;2022-01-01
202201;6513;3270,0;362128,0;5665,0;48403,83;2022-01-01
202201;6513;3510,0;12938356,32;2387336,73;1217838,72;2022-01-01
202201;6513;3780,0;6240211,16;2238119,89;1329281,99;2022-01-01
202201;6513;5200,0;0,0;61,38;0,0;2022-01-01
202201;6513;5240,0;0,0;78,32;0,0;2022-01-01
202201;6513;5310,0;0,0;184589,04;0,0;2022-01-01
202201;6513;5420,0;0,0;8,47;0,0;2022-01-01
202202;6513;6210,0;11909103,08;6014063,35;1482264,7;2022-02-01
202202;6513;6220,0;4153883,77;2404337,77;653718,12;2022-02-01
202202;6513;6320,0;1030312,59;506597,14;236494,24;2022-02-01
202202;6513;6380,0;-22138,79;922,0;-892,26;2022-02-01
202202;6513;6520,0;311945,68;2114,07;78634,55;2022-02-01
202202;6513;6540,0;6620072,27;6866500,44;1461420,61;2022-02-01
202202;6513;6550,0;3081098,78;3153077,85;901740,48;2022-02-01
202202;6513;6560,0;259887,23;87878,89;60344,99;2022-02-01
202202;6513;7110,0;92647,65;42497,0;14300,94;2022-02-01
202202;6513;7400,0;0,0;842345,0;0,0;2022-02-01
202202;6513;7450,0;0,0;571,0;0,0;2022-02-01
202202;6513;7460,0;13405,91;332,3;2996,34;2022-02-01
202202;6513;7480,0;4474995,87;226,0;576950,08;2022-02-01
202202;6513;7490,0;230744,28;0,0;33904,49;2022-02-01
202202;6513;7500,0;0,0;184036,13;0,0;2022-02-01
202202;6513;7750,0;11071283,61;83963,69;1970614,2;2022-02-01
202202;6513;7760,0;477925,55;5551438,99;63356,1;2022-02-01
202202;6513;9290,0;5261073,35;895988,56;1863141,2;2022-02-01
202202;6513;9690,0;294863,98;-80582,84;20307,41;2022-02-01
202202;6513;9770,0;96084,57;-22116,37;19843,52;2022-02-01
202202;6513;9800,0;15446,68;-1042,23;8853,09;2022-02-01
202202;6513;9820,0;13962473,58;196422,95;4862766,19;2022-02-01
202202;6513;9840,0;4735745,71;37297,0;1680441,4;2022-02-01
202202;6513;9870,0;971821,28;-14886,13;260617,78;2022-02-01
202202;6513;9900,0;6699289,97;-97308,56;2270717,8;2022-02-01
202202;6513;9930,0;7072837,28;2380548,99;3004869,75;2022-02-01
202202;6513;11300,0;6486,85;11608,0;933,97;2022-02-01
202202;6513;13690,0;23427613,65;12717791,49;852446,53;2022-02-01
202202;6513;13810,0;105,0;0,0;916,42;2022-02-01
202202;6513;14170,0;4983701,47;-734739,69;283762,11;2022-02-01
202202;6513;14280,0;56594,83;27816,95;8298,26;2022-02-01
202202;6513;14330,0;1086849,64;-33423,99;159684,75;2022-02-01
202202;6513;15280,0;0,32;100767,0;0,05;2022-02-01
202202;6513;15350,0;1,71;3350970,45;0,26;2022-02-01
202202;6513;15370,0;0,0;423806,35;0,0;2022-02-01
202202;6513;15970,0;0,0;1102,0;0,0;2022-02-01
202202;6513;16010,0;1224674,65;15196,7;723594,38;2022-02-01
202202;6513;16020,0;608238,53;6642,21;396247,7;2022-02-01
202202;6513;17340,0;595613,09;3088275,0;2330,36;2022-02-01
202205;2101;9820,0;21907668,3070497;4845790,91125153;3843466,52;2022-05-01
202112;6548;9290,0;-2284,2;11077,64;-1142,79;2021-12-01
202112;6548;9770,0;49354379,06;3803146,54;28689358,2900001;2021-12-01
202112;6548;9820,0;2826000,05;-129464,01;1612232,74;2021-12-01
202112;6548;9870,0;59561,2000000001;239686,62;37871,21;2021-12-01
202112;6548;9900,0;628265,23;21488,31;332620,3;2021-12-01
202112;6548;9930,0;10192624,78;-484678,29;5152258,94;2021-12-01
202112;6548;13290,0;5771003,32;62125,53;3720406,54;2021-12-01
202112;6548;13770,0;24945272,82;1322490,57;16998264,21;2021-12-01
202112;6548;13870,0;25199,74;22795,52;12062,29;2021-12-01
202207;5045;1140,0;0,0;18,19;0,0;2022-07-01
202202;6548;9290,0;-2198,42;7925,34;-1099,87;2022-02-01
202202;6548;9770,0;46519078,88;5312575,55;27159936,0199999;2022-02-01
202202;6548;9820,0;2835392,43;172240,62;1597755,86;2022-02-01
202202;6548;9870,0;66741,48;607610,49;42438,56;2022-02-01
202202;6548;9900,0;572969,64;43490,5;301892,12;2022-02-01
202202;6548;9930,0;10553880,96;202734,3;5320536,71;2022-02-01
202202;6548;13290,0;5029217,69;66911,1900000001;3248853,31;2022-02-01
202202;6548;13770,0;23006382,79;1907927,43;15586325,59;2022-02-01
202202;6564;1140,0;29236887,43;7402635,9;11947098,09;2022-02-01
202202;6564;1180,0;14966074,29;4083686,69;5672117,92;2022-02-01
202202;6564;1410,0;837061,12;-10234,71;313267,73;2022-02-01
202304;6921;7460,0;179071,870397961;21216,31;70954,1123009466;2023-04-01
202304;6921;7750,0;1050520,15310248;14282,85;180163,759640367;2023-04-01
202203;5991;6550,0;827455,43;3468646,44;190791,48;2022-03-01
202203;5991;15370,0;199095,25;-8580,75;16880,59;2022-03-01
202203;5991;6210,0;2506669,19;1159021,19;590446,9;2022-03-01
202203;5991;11010,0;29494093,32;37975479,41;2845357,71;2022-03-01
202203;5991;7450,0;0,0;206459,46;0,0;2022-03-01
202203;5991;15970,0;2555,45;-2356,77;-17,42;2022-03-01
202203;5991;1410,0;3270522,76;141304,51;203639,34;2022-03-01
202203;5991;3510,0;2081879,29;4842176,31;362608,51;2022-03-01
202203;5991;11620,0;934237,56;172329,93;158301,72;2022-03-01
202203;5991;6220,0;912210,91;2018094,07;192623,23;2022-03-01
202203;5991;7750,0;11497514,5;1490932,33;2119696,18;2022-03-01
202203;5991;7470,0;0,0;4628,1;0,0;2022-03-01
202202;5185;1960,0;4068619,13;1394170,48;512537,47;2022-02-01
202202;5185;2340,0;1593132,39;-196121,64;159,32;2022-02-01
202202;6572;1120,0;2736750,0;1499315,93;855573,08;2022-02-01
202202;6572;1140,0;10183701,03;7104994,17;3294165,92;2022-02-01
202202;6572;1160,0;74986,37;-18578,87;21601,8;2022-02-01
202202;6572;1180,0;10317059,12;7932924,36;3251744,77;2022-02-01
202202;6572;1410,0;384540,04;221680,1;104629,73;2022-02-01
202202;6572;1670,0;989,24;-694033,17;229,32;2022-02-01
202202;6572;1710,0;1110920,28;233130,9;318236,48;2022-02-01
202202;6572;1730,0;0,0;1528,32;0,0;2022-02-01
202202;6572;1960,0;155565,53;4057,55;7867,35;2022-02-01
202202;6572;3130,0;782835,17;858539,94;204836,35;2022-02-01
202202;6572;3510,0;797206,97;-135489,47;231603,72;2022-02-01
202202;6572;5200,0;5095041,5;78504,96;1026256,64;2022-02-01
202202;6572;5250,0;203953,24;-8410,86;52839,92;2022-02-01
202202;6572;5310,0;138992026,02;114130248,78;26967073,71;2022-02-01
202202;6572;5420,0;51331826,77;56198732,25;10355771,79;2022-02-01
202202;6572;5530,0;51254645,13;50491483,87;9910024,89;2022-02-01
202202;6572;6210,0;829651,91;469872,06;231212,67;2022-02-01
202202;6572;6220,0;538613,75;-35160,68;158269,22;2022-02-01
202202;6572;6320,0;495431,34;-107802,74;123302,25;2022-02-01
202202;6572;6440,0;715902,29;64793,56;164863,7;2022-02-01
202202;6572;6520,0;9330,08;0,0;3031,03;2022-02-01
202202;6572;6540,0;2747161,45;978651,76;728521,85;2022-02-01
202202;6572;6550,0;1767472,29;4521999,74;463570,54;2022-02-01
202202;6572;6560,0;2000,0;0,0;548,89;2022-02-01
202111;5193;13810,0;214532,68;-1929,14;48483,18;2021-11-01
202202;6572;7490,0;0,0;1329,89;0,0;2022-02-01
202202;6572;7750,0;0,0;1225510,54;0,0;2022-02-01
202202;6572;7760,0;0,0;12342,41;0,0;2022-02-01
202202;6572;9290,0;297016,52;0,0;168361,18;2022-02-01
202202;6572;9770,0;251065,31;291822,4;151180,08;2022-02-01
202202;6572;9800,0;0,0;16,05;0,0;2022-02-01
202202;6572;9820,0;352951,58;517048,89;140533,49;2022-02-01
202202;6572;9840,0;32,5;0,0;13,58;2022-02-01
202202;6572;9930,0;697024,67;1617251,93;271188,7;2022-02-01
202202;6572;10610,0;1917564,67;1294389,82;511885,95;2022-02-01
202202;6572;10650,0;700885,88;-2213,83;163920,57;2022-02-01
202201;6602;1140,0;2753461,03;1305737,23;1160822,3;2022-01-01
202201;6602;1160,0;354911,98;302437,05;124939,38;2022-01-01
202201;6602;1180,0;9604407,35;3595869,12;2008637,47;2022-01-01
202201;6602;1410,0;781345,42;4,27;153848,45;2022-01-01
202201;6602;1670,0;232760,34;393,56;36821,61;2022-01-01
202201;6602;1710,0;275820,42;20935,51;72078,71;2022-01-01
202201;6602;1960,0;10971593,93;2569575,21;1352682,9;2022-01-01
202201;6602;3510,0;1187065,66;1035847,46;237309,59;2022-01-01
202201;6602;5200,0;783951,08;-30466,47;170061,34;2022-01-01
202201;6602;5310,0;22930288,25;21682781,12;5622988,01;2022-01-01
202201;6602;5420,0;7995730,02;4366641,51;1727660,54;2022-01-01
202202;6572;11620,0;2418665,85;1114879,75;667911,49;2022-02-01
202202;6602;5310,0;20727937,47;20218115,09;4985992,92;2022-02-01
202202;6602;5420,0;7107587,83;4231803,6;1530292,4;2022-02-01
202202;6602;5530,0;6096522,74;6212460,74;1241370,61;2022-02-01
202202;6602;6210,0;2244418,99;279187,45;561921,97;2022-02-01
202202;6602;6220,0;1642336,55;1493656,63;347861,28;2022-02-01
202202;6602;6320,0;41,12;2,02;3,83;2022-02-01
202202;6602;6540,0;2291357,38;1178755,92;512454,62;2022-02-01
202202;6602;6550,0;1364811,67;-1695017,67;314829,39;2022-02-01
202202;6602;7460,0;0,0;0,68;0,0;2022-02-01
202202;6602;7750,0;173750,33;0,0;34695,56;2022-02-01
202202;6602;7760,0;112751,53;0,0;27163,21;2022-02-01
202202;6602;9290,0;43643,59;54522,67;9091,3;2022-02-01
202202;6602;9820,0;181035,55;274174,27;42464,77;2022-02-01
202202;6602;9930,0;914968,46;1307042,96;212468,14;2022-02-01
202210;5690;10680,0;0,0;202973,96;0,0;2022-10-01
202210;5690;11010,0;0,0;4087477,22;480,24;2022-10-01
202202;6653;5420,0;2005347,36;594049,81;501215,72;2022-02-01
202202;6653;5530,0;57527,09;0,0;14439,39;2022-02-01
202202;6653;7460,0;1300679,23;773053,56;302153,3;2022-02-01
202202;6653;7750,0;13374692,63;0,0;2611837,19;2022-02-01
202202;6653;7760,0;1774516,7;606,02;220273,24;2022-02-01
202202;6653;9290,0;171683,08;29519,73;81104,84;2022-02-01
202202;6653;9770,0;19945986,84;8500754,9;8232340,78;2022-02-01
202202;6653;9820,0;3142023,1;58942,82;966327,17;2022-02-01
202203;6653;1140,0;96425,06;14371,09;34195,23;2022-03-01
202203;6653;1670,0;1360,9;-23436,7;204,13;2022-03-01
202203;6653;1710,0;554370,46;246374,62;229045,27;2022-03-01
202203;6653;1950,0;96620,93;79803,99;51191,18;2022-03-01
202210;5690;11070,0;0,0;5,42;0,0;2022-10-01
202404;6238;9800,0;424345,66;27808,94;83372,63;2024-04-01
202404;6238;9810,0;977,46;0,0;342,09;2024-04-01
202208;2798;1180,0;47672,76;59048,87;10345,61;2022-08-01
202208;2798;1410,0;479,61;84850,0;113,88;2022-08-01
202202;6653;1140,0;70598,82;36720,61;24692,59;2022-02-01
202202;6653;1670,0;1229,18;0,0;184,38;2022-02-01
202202;6653;1710,0;73914,69;-386959,32;31677,98;2022-02-01
202202;6653;1950,0;97123,2;68356,94;52963,82;2022-02-01
202202;6696;3510,0;6532223,54;-186615,54;347956,68;2022-02-01
202202;6696;3780,0;1701426,0;1413277,95;188985,11;2022-02-01
202202;6696;5530,0;92868,16;0,0;4036,42;2022-02-01
202202;6696;6210,0;2387217,64;-76334,46;327181,7;2022-02-01
202208;2798;6520,0;7374,54;5440,98;2212,36;2022-08-01
202208;2798;6540,0;9252890,08;7617194,38;2388518,88;2022-08-01
202208;2798;6550,0;6201548,96;7994811,27;1344022,79;2022-08-01
202208;2798;6560,0;66971,3;0,0;13519,25;2022-08-01
202202;6696;6220,0;1054643,87;2770103,34;116525,86;2022-02-01
202202;6696;6320,0;-64,74;378,33;-7,65;2022-02-01
202202;6696;6440,0;-42,9;4214,18;-7,26;2022-02-01
202202;6696;6520,0;5989,53;-1960,21;1796,86;2022-02-01
202202;6696;6540,0;1134701,34;189864,36;292875,05;2022-02-01
202202;6696;6550,0;471781,64;-17997,47;134078,41;2022-02-01
202202;6696;6580,0;-30727,32;40521,8;5721,14;2022-02-01
202202;6696;7750,0;3709,65;0,0;95,03;2022-02-01
202202;6696;7760,0;9252,91;15000,0;629,99;2022-02-01
202204;5045;1160,0;0,0;0,01;0,0;2022-04-01
202204;5045;1180,0;0,0;63246,08;0,0;2022-04-01
202202;6696;11300,0;65,25;-39747,08;5,9;2022-02-01
202202;6696;11620,0;2,87;0,0;0,85;2022-02-01
202111;3646;3780,0;398301,44;99575,38;81301,93;2021-11-01
202111;3646;6210,0;2973238,04;1357182,61;368755,5;2021-11-01
202201;6751;1140,0;3333256,85;383590,0;1733328,06;2022-01-01
202004;5185;5250,0;42364,67;1675,07;8704,2;2020-04-01
202201;6751;1180,0;2436909,36;1022998,41;927452,34;2022-01-01
202201;6751;1410,0;108033,42;-286470,03;29942,8;2022-01-01
202201;6751;1670,0;381110,17;-58961,38;5167,13;2022-01-01
202201;6751;1710,0;2938115,06;-321668,05;1132460,92;2022-01-01
202201;6751;1950,0;5783281,48;1704499,93;3983490,81;2022-01-01
202201;6751;1960,0;3368574,12;632908,2;85536,78;2022-01-01
202201;6751;3130,0;96586,54;150148,46;17401,41;2022-01-01
202201;6751;3270,0;3705,23;-9380,0;505,01;2022-01-01
202201;6751;3510,0;1253778,32;46232,94;162586,12;2022-01-01
202201;6751;3780,0;897,64;0,0;66,12;2022-01-01
202201;6751;5200,0;609411,87;-14653,92;108449,07;2022-01-01
202201;6751;5310,0;14351323,34;11630497,17;2958488,1;2022-01-01
202201;6751;5420,0;48411,9;6784,71;19416,14;2022-01-01
202201;6751;5530,0;9835465,71;7092940,82;1664621,68;2022-01-01
202201;6751;6210,0;7137243,21;4497894,36;2046605,44;2022-01-01
202201;6751;6220,0;4988471,74;3477002,82;1903191,62;2022-01-01
202201;6751;6280,0;83315,94;32203,2;13334,17;2022-01-01
202201;6751;6320,0;399583,81;1704658,9;97705,58;2022-01-01
202202;6751;6220,0;5294115,3;5483159,32;1725828,08;2022-02-01
202202;6751;6280,0;72716,86;69111,64;10967,53;2022-02-01
202202;6751;6320,0;275215,27;640113,6;67281,14;2022-02-01
202202;6751;6440,0;608310,09;27565,66;97222,59;2022-02-01
202202;6751;6520,0;2482,49;-76,87;620,61;2022-02-01
202202;6751;6540,0;5976766,14;1703640,81;1538804,75;2022-02-01
202202;6751;6550,0;3744985,75;3301399,34;955598,62;2022-02-01
202202;6751;6560,0;138180,79;-488,56;34945,36;2022-02-01
202202;6751;7750,0;261869,44;0,0;58301,81;2022-02-01
202202;6751;7760,0;32611,65;0,0;7966,89;2022-02-01
202202;6751;9290,0;202,56;24152,65;34,25;2022-02-01
202202;6751;9770,0;1758252,27;-375803,27;1011665,98;2022-02-01
202202;6751;9820,0;2799852,73;53251,09;2184119,37;2022-02-01
202202;6751;9900,0;664,42;2635,62;247,26;2022-02-01
202202;6751;9930,0;4128083,55;2081701,58;868122,14;2022-02-01
202202;6785;1140,0;403352,19;0,0;52907,83;2022-02-01
202202;6785;1180,0;102850,51;-4494,51;22677,79;2022-02-01
202202;6751;13810,0;375,52;0,0;51,21;2022-02-01
202202;6785;9290,0;2236546,78;-555276,26;783720,41;2022-02-01
202202;6785;9770,0;142382256,57;51197965,76;41294019,76;2022-02-01
202202;6785;9820,0;42575724,92;3393090,21;14052041,39;2022-02-01
202202;6785;9840,0;14208724,12;2793129,98;5132199,92;2022-02-01
202202;6785;9900,0;164107,46;58271,67;69123,02;2022-02-01
202202;6785;9930,0;131686631,62;43572278,16;44882027,72;2022-02-01
202202;6785;10610,0;17425622,88;5224143,68;3573572,96;2022-02-01
202202;6785;10650,0;4493095,29;137941,0;945291,72;2022-02-01
202202;6785;10680,0;0,0;205172,99;1225,71;2022-02-01
202202;6785;11010,0;189624747,5;730422506,79;15242705,22;2022-02-01
202202;6785;11020,0;2256995,38;4414983,69;247469,61;2022-02-01
202202;6785;11030,0;1532549,62;-300,0;326050,97;2022-02-01
202202;6785;11070,0;459289,23;-237547,51;45552,42;2022-02-01
202202;6785;11300,0;2547776,71;3341006,67;503373,38;2022-02-01
202202;6785;11620,0;88605686,46;23714729,0;26745713,36;2022-02-01
202202;6785;11980,0;143228914,64;29249999,36;42225855,63;2022-02-01
202202;6785;13290,0;4351096,25;315451,05;1738658,52;2022-02-01
202202;6785;13810,0;5665206,56;-1033302,98;2268313,3;2022-02-01
202202;6785;13840,0;6450970,03;382458,7;2581088,61;2022-02-01
202202;6785;13900,0;3421153,98;-814,27;1368184,55;2022-02-01
202202;6785;13910,0;65094575,28;13721288,33;27827621,62;2022-02-01
202202;6785;16010,0;104060,68;43689,43;44142,9;2022-02-01
202202;6785;16020,0;0,0;127636,61;25160,86;2022-02-01
202202;6785;22930,0;9889,93;1749,77;1336,0;2022-02-01
202202;6793;1120,0;54,84;0,0;26,35;2022-02-01
202202;6793;1140,0;532,01;0,0;0,93;2022-02-01
202202;6793;1180,0;324643,61;66156,02;134599,79;2022-02-01
202202;6793;1410,0;400,7;0,0;248,53;2022-02-01
202202;6793;1710,0;66295,92;13007,6;5645,6;2022-02-01
202202;6793;3510,0;21616,78;-1125,71;8001,32;2022-02-01
202202;6793;5200,0;173711,52;57569,48;24467,56;2022-02-01
202202;6793;5260,0;11,74;0,0;0,0;2022-02-01
202202;6793;5310,0;5000023,54;4577181,35;630384,61;2022-02-01
202202;6793;5420,0;3621116,17;1836603,3;407626,67;2022-02-01
202202;6793;5530,0;4584409,35;3300246,69;700701,4;2022-02-01
202202;6793;6280,0;492986,12;44685,79;42810,39;2022-02-01
202202;6793;9290,0;128218,01;54765,4;36623,12;2022-02-01
202202;6793;9820,0;399713,79;-29051,9;20218,41;2022-02-01
202202;6793;9900,0;12133,23;2935,3;2426,64;2022-02-01
202202;6793;9930,0;1377595,78;773438,43;160179,98;2022-02-01
202201;6831;9290,0;15130270,2;5887167,96;3351134,31;2022-01-01
202202;6831;9820,0;1395591,14;-43659,5100000001;342486,62;2022-02-01
202202;6831;9870,0;53206,91;604,54;10499,51;2022-02-01
202202;6831;9930,0;5087032,5300001;1248315,65;1085203,7;2022-02-01
202111;6866;9290,0;1391262,31;420687,17;159738,75;2021-11-01
202111;6866;9690,0;1177775,26;-268439,97;62834,35;2021-11-01
202111;6866;9770,0;122202236,75;40642435,1;10656159,99;2021-11-01
202111;6866;9800,0;1193399,53;360219,53;183135,23;2021-11-01
202111;6866;9820,0;54443650,06;31209979,73;7244036,71;2021-11-01
202111;6866;9840,0;17358,98;0,0;5854,98;2021-11-01
202111;6866;9870,0;46005,58;32565,22;7788,75;2021-11-01
202111;6866;9900,0;4911563,5;560434,71;876331,58;2021-11-01
202111;6866;9930,0;73162875,67;63363935,06;19622324,87;2021-11-01
202202;6866;9870,0;16382,86;-490,49;2283,02;2022-02-01
202202;6866;9900,0;4932585,54;2113305,24;904848,55;2022-02-01
202202;6866;9930,0;65267201,73;52338412,92;17731480,95;2022-02-01
202202;6866;13290,0;328318,88;-12120,21;100408,9;2022-02-01
202202;6866;13690,0;-935,56;142466,12;-86,4;2022-02-01
202202;6866;13770,0;2715279,94;-76838,29;1587740,27;2022-02-01
202202;6866;13810,0;10334676,67;1608177,42;4384312,61;2022-02-01
202202;6866;13840,0;1352519,2;361783,56;263132,16;2022-02-01
202202;6866;13870,0;308627,47;546170,88;36866,5;2022-02-01
202202;6866;13900,0;4408798,11;372137,41;90702,63;2022-02-01
202202;6866;13910,0;34210335,02;17731777,89;20607212,21;2022-02-01
202202;6866;16010,0;484584,82;65214,87;212498,85;2022-02-01
202202;6866;22930,0;4442,74;74876,09;0,44;2022-02-01
202201;6921;1140,0;45794,96;-74357,82;17348,43;2022-01-01
202201;6921;1160,0;8489,85;-8446,89;2554,83;2022-01-01
202201;6921;1180,0;51457,99;1966,81;19545,02;2022-01-01
202201;6921;1410,0;28,85;0,0;11,69;2022-01-01
202201;6921;1670,0;0,0;0,17;0,0;2022-01-01
202201;6921;1710,0;0,0;101,14;0,0;2022-01-01
202201;6921;3100,0;69810,28;0,0;9208,03;2022-01-01
202201;6921;3510,0;7304,06;-10810,64;2481,13;2022-01-01
202201;6921;3780,0;151562,2;35403,15;24611,14;2022-01-01
202305;5312;16020,0;1244,65;-91,92;613,85;2023-05-01
202202;6921;3100,0;73871,29;0,0;7754,73;2022-02-01
202202;6921;3510,0;5823,79;-216,29;1968,9;2022-02-01
202202;6921;3780,0;167124,63;39038,35;27947,67;2022-02-01
202202;6921;6230,0;1340682,41;178468,31;224326,33;2022-02-01
202202;6921;6280,0;4422600,0;2209741,04;742337,89;2022-02-01
202202;6921;7460,0;209531,28;222382,71;47503,96;2022-02-01
202202;6921;7750,0;385314,74;66738,7;87332,29;2022-02-01
202202;6921;7760,0;866846,94;0,0;175881,24;2022-02-01
202202;6921;9820,0;491209,85;211408,96;83705,52;2022-02-01
202306;1571;1960,0;56974416,92;20622375,01;3183847,16;2023-06-01
202302;6921;1160,0;10726,7490841472;-17580,910799935;3107,69705179465;2023-02-01
202302;6921;1180,0;44961,4641082637;32951,3257648661;9757,2212838357;2023-02-01
202302;6921;1410,0;99,3800000000001;0,0;23,34;2023-02-01
202202;6947;9290,0;2365927,2;665625,62;526666,72;2022-02-01
